Territory,LOCATION_NAME,subcategory,BRAND,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,WS_TERRITORY,WEIGHT FACTOR,AWS
RIFT VALLEY,KAPSARA,milking jelly,SAWA MILKING JELLY,187.6031667,0.001796671,0.001406513,,0.11835162,
RIFT VALLEY,KAPSARA,oil,FRESH FRI,2501.2905,0.033947766,0.011912653,,0.058288643,
RIFT VALLEY,KAPSARA,oil,SALIT,356.8478333,0.003326598,0.001393783,,0.020976739,
RIFT VALLEY,KAPSARA,petroleum jelly,SAWA PETROLLEUM JELLY,11.45375,0.000109501,8.59E-05,,0.113934773,
RIFT VALLEY,KAPSARA,toilet soap,SAWA SOAP,469.9532222,0.004501037,0.003523369,,0.032258059,
RIFT VALLEY,KAPSARUR,bar soap,NDUME,258.4,0.002045418,0.001574219,,0.01573269,
RIFT VALLEY,KAPSARUR,bar soap,USHINDI BAR,1,4.91E-05,1.61E-05,,0.000163298,
RIFT VALLEY,KAPSARUR,bathing soap,4U,12,0.000208912,0.001506308,,0.006278027,
LAKE,KIPKELION,bathing soap,AFRISENSE,2.6675,0.002300135,0.001868782,,0.00982286,
RIFT VALLEY,KAPSARUR,bathing soap,SAWA SOAP,0.9,8.42E-06,6.75E-06,,0.000458777,
RIFT VALLEY,KAPSARUR,detergent,USHINDI DETERGENT,0,0,0,,,
RIFT VALLEY,KAPSARUR,fat,FRYMATE,130,0.004512431,0.001666752,,0.007524914,
RIFT VALLEY,KAPSARUR,fat,MPISHI POA,90,0.005044827,0.002865867,,0.018468067,
RIFT VALLEY,KAPSARUR,glycerine,SAWA GLYCERINE,66.32179167,0.000635031,0.000497233,,0.035534138,
RIFT VALLEY,KAPSARUR,lotion,BELLEZA,6.2750625,0.003743961,0.001130836,,0.009393939,
RIFT VALLEY,KAPSARUR,lotion,FRESCO,4.781,0.004762387,0.001367638,,0.009749015,
RIFT VALLEY,KAPSARUR,margarine,ONJA,12,0.004820018,0.002008873,,0.013615295,
RIFT VALLEY,KAPSARUR,milking jelly,SAWA MILKING JELLY,1.513,1.43E-05,1.13E-05,,0.000941194,
RIFT VALLEY,KAPSARUR,oil,FRESH FRI,49.461,0.000659432,0.000235563,,0.001132251,
RIFT VALLEY,KAPSARUR,oil,SALIT,451.739,0.004212295,0.001764411,,0.02656174,
RIFT VALLEY,KAPSARUR,toilet soap,SAWA SOAP,6.756,6.45E-05,5.07E-05,,0.000462301,
RIFT VALLEY,KAPSASUR,bar soap,NDUME,349.2,0.002764164,0.002127389,,0.021261051,
RIFT VALLEY,KAPSASUR,bar soap,USHINDI BAR,3,0.000147357,4.83E-05,,0.000489894,
RIFT VALLEY,KAPSASUR,bathing soap,4U,6,8.95E-05,0.000753154,,0.002690583,
RIFT VALLEY,KAPSASUR,bathing soap,DETREX,0.56,1.67E-05,3.25E-05,,0.000255366,
RIFT VALLEY,KAPSASUR,bathing soap,SAWA SOAP,36.78,0.000352078,0.00027575,,0.019190973,
RIFT VALLEY,KAPSASUR,detergent,USHINDI DETERGENT,0,0,0,,,
RIFT VALLEY,KAPSASUR,fat,FRYMATE,50,0.001724829,0.000641059,,0.002876318,
RIFT VALLEY,KAPSASUR,glycerine,SAWA GLYCERINE,12.181,0.000116467,9.13E-05,,0.006517085,
RIFT VALLEY,KAPSASUR,handwash,SAWA HANDWASH,6.17,5.89E-05,4.63E-05,,0.053903896,
RIFT VALLEY,KAPSASUR,lotion,BELLEZA,5.97625,0.003562802,0.001076987,,0.008939394,
RIFT VALLEY,KAPSASUR,lotion,FRESCO,6.573875,0.00658628,0.001880503,,0.01348268,
RIFT VALLEY,KAPSASUR,milking jelly,SAWA MILKING JELLY,22.55066667,0.000215788,0.000169069,,0.014214552,
RIFT VALLEY,KAPSASUR,oil,FRESH FRI,280.2315,0.003792588,0.001334631,,0.006511911,
RIFT VALLEY,KAPSASUR,oil,POPCO,106.91,0.001152008,0.004181883,,0.040918093,
RIFT VALLEY,KAPSASUR,oil,SALIT,393.826,0.003671745,0.001538213,,0.02315316,
RIFT VALLEY,KAPSASUR,petroleum jelly,SAWA PETROLLEUM JELLY,0.0425,2.04E-07,3.19E-07,,0.000211775,
RIFT VALLEY,KAPSASUR,toilet soap,SAWA SOAP,8.106,7.74E-05,6.08E-05,,0.00055497,
RIFT VALLEY,KAPSERET,bar soap,NDUME,49.6,0.000392619,0.000302172,,0.003019897,
RIFT VALLEY,KAPSERET,bar soap,USHINDI BAR,23.6,0.001159208,0.000379691,,0.003853832,
RIFT VALLEY,KAPSERET,bar soap,WHITEWASH,2.275,3.33E-05,0.000362165,,0.00120525,
RIFT VALLEY,KAPSERET,bathing soap,DETREX,8.72,0.000260506,0.000505457,,0.003976419,
RIFT VALLEY,KAPSERET,bathing soap,SAWA SOAP,1.15,1.08E-05,8.62E-06,,0.000589297,
RIFT VALLEY,KAPSERET,dishwashing liquid,USHINDI DISHWASHING LIQUID,12.94883333,0.000636034,0.000208329,,0.012424121,
RIFT VALLEY,KAPSERET,glycerine,SAWA GLYCERINE,7.704902778,7.36E-05,5.78E-05,,0.004118096,
RIFT VALLEY,KAPSERET,lotion,BELLEZA,1.4940625,0.000845411,0.000269247,,0.002121212,
RIFT VALLEY,KAPSERET,lotion,FRESCO,1.394458333,0.001317256,0.000398894,,0.002696536,
RIFT VALLEY,KAPSERET,margarine,ONJA,0.25,0,4.19E-05,,0,
RIFT VALLEY,KAPSERET,milking jelly,SAWA MILKING JELLY,5.875666667,5.61E-05,4.41E-05,,0.003693745,
RIFT VALLEY,KAPSERET,oil,FRESH FRI,45.88733333,0.000610912,0.000218543,,0.001048942,
RIFT VALLEY,KAPSERET,oil,POPCO,10.692,6.07E-05,0.000418227,,0.002156086,
RIFT VALLEY,KAPSERET,oil,SALIT,46.332,0.000428297,0.000180964,,0.002700737,
RIFT VALLEY,KAPSERET,petroleum jelly,SAWA PETROLLEUM JELLY,0.10625,8.14E-07,7.97E-07,,0.000847099,
RIFT VALLEY,KAPSERET,toilet soap,SAWA SOAP,47.39316667,0.000453731,0.00035532,,0.003251803,
RIFT VALLEY,KAPSKOKWONY,bar soap,NDUME,220,0.001741455,0.001340279,,0.013394705,
RIFT VALLEY,KAPSKOKWONY,bar soap,USHINDI BAR,104.7,0.005142758,0.001684477,,0.017097297,
RIFT VALLEY,KAPSKOKWONY,bar soap,WHITEWASH,25.2,0.000369275,0.004011669,,0.013350463,
RIFT VALLEY,KAPSKOKWONY,bathing soap,4U,12,0.000208912,0.001506308,,0.006278027,
COAST,MAJENGO,bathing soap,AFRISENSE,2.655,0.002288826,0.003884987,56.16951953,0.006942063,0.38993232
RIFT VALLEY,KAPSKOKWONY,bathing soap,DETREX,28.48,0.000850825,0.001650849,,0.012987204,
RIFT VALLEY,KAPSKOKWONY,bathing soap,SAWA SOAP,31.51,0.000301601,0.000236239,,0.016439617,
RIFT VALLEY,KAPSKOKWONY,bodywash,SAWA BODYWASH,6.21,5.93E-05,4.66E-05,,0.128627471,
RIFT VALLEY,KAPSKOKWONY,detergent,USHINDI DETERGENT,0,0,0,,,
RIFT VALLEY,KAPSKOKWONY,dishwashing liquid,USHINDI DISHWASHING LIQUID,4.944,0.000242844,7.95E-05,,0.004743659,
RIFT VALLEY,KAPSKOKWONY,dishwashing paste,USHINDI DISHWASHING PASTE,24.4,0.001198503,0.000392562,,0.053720828,
RIFT VALLEY,KAPSKOKWONY,fat,MPISHI POA,60,0.003343422,0.001910578,,0.012239575,
RIFT VALLEY,KAPSKOKWONY,glycerine,SAWA GLYCERINE,15.06899306,0.000144128,0.000112976,,0.00806492,
RIFT VALLEY,KAPSKOKWONY,lotion,BELLEZA,4.880604167,0.002898551,0.000879539,,0.007272727,
RIFT VALLEY,KAPSKOKWONY,lotion,FRESCO,3.2869375,0.003242476,0.000940251,,0.006637627,
RIFT VALLEY,KAPSKOKWONY,margarine,ONJA,32.75,0.013331966,0.005482548,,0.037659328,
RIFT VALLEY,KAPSKOKWONY,milking jelly,SAWA MILKING JELLY,85.03716667,0.000814288,0.000637547,,0.053639347,
RIFT VALLEY,KAPSKOKWONY,oil,FRESH FRI,467.8196667,0.006339461,0.002228039,,0.010884916,
RIFT VALLEY,KAPSKOKWONY,oil,POPCO,178.2,0.00196058,0.006970458,,0.069637703,
RIFT VALLEY,KAPSKOKWONY,oil,SALIT,925.3115,0.008632539,0.003614099,,0.054434753,
RIFT VALLEY,KAPSKOKWONY,petroleum jelly,SAWA PETROLLEUM JELLY,0.5525,5.09E-06,4.14E-06,,0.005294367,
RIFT VALLEY,KAPSKOKWONY,toilet soap,SAWA SOAP,152.993,0.001465173,0.001147031,,0.010500609,
RIFT VALLEY,KAPSOWAR,bar soap,NDUME,1416.8,0.011214969,0.008631398,,0.086261903,
RIFT VALLEY,KAPSOWAR,bar soap,USHINDI BAR,689.925,0.033888419,0.011099934,,0.112663349,
RIFT VALLEY,KAPSOWAR,bar soap,WHITEWASH,114.1,0.001671993,0.018163945,,0.060447929,
RIFT VALLEY,KAPSOWAR,bathing soap,4U,120,0.002357716,0.015063077,,0.070852018,
RIFT VALLEY,MUCHORWE,bathing soap,AFRISENSE,2.6275,0.002263948,0.00126929,,0.002263948,
RIFT VALLEY,KAPSOWAR,bathing soap,DETREX,246.014,0.007349543,0.014260255,,0.112185187,
RIFT VALLEY,KAPSOWAR,bathing soap,DIVA,44.8,0.046989404,0.05261422,,0.411505996,
RIFT VALLEY,KAPSOWAR,bathing soap,SAWA SOAP,132.83,0.00127205,0.000995863,,0.069336666,
RIFT VALLEY,KAPSOWAR,bodywash,SAWA BODYWASH,13.975,0.00013365,0.000104774,,0.290015848,
RIFT VALLEY,KAPSOWAR,detergent,USHINDI DETERGENT,0,0,0,,,
RIFT VALLEY,KAPSOWAR,dishwashing liquid,USHINDI DISHWASHING LIQUID,283.6499167,0.013932597,0.004563533,,0.272155867,
RIFT VALLEY,KAPSOWAR,dishwashing paste,USHINDI DISHWASHING PASTE,234,0.011493844,0.003764735,,0.515191546,
RIFT VALLEY,KAPSOWAR,fat,FRYMATE,4232,0.147446731,0.054259193,,0.245881635,
RIFT VALLEY,KAPSOWAR,fat,MPISHI POA,4817.622333,0.273164855,0.153407382,,1,
RIFT VALLEY,KAPSOWAR,glycerine,SAWA GLYCERINE,111.2225208,0.001065093,0.000833866,,0.059598929,
RIFT VALLEY,KAPSOWAR,handwash,SAWA HANDWASH,114.09,0.001092557,0.000855364,,1,
RIFT VALLEY,KAPSOWAR,lotion,BELLEZA,60.55933333,0.036654589,0.010913464,,0.091969697,
RIFT VALLEY,KAPSOWAR,lotion,FRESCO,46.61475,0.047319891,0.013334473,,0.09686787,
RIFT VALLEY,KAPSOWAR,margarine,ONJA,137,0.056096811,0.022934628,,0.158458864,
RIFT VALLEY,KAPSOWAR,milking jelly,SAWA MILKING JELLY,345.8887778,0.00331274,0.002593224,,0.218219235,
RIFT VALLEY,KAPSOWAR,oil,FRESH FRI,4766.771167,0.064706053,0.022702237,,0.111100921,
RIFT VALLEY,KAPSOWAR,oil,POPCO,320.736,0.003577224,0.012545885,,0.127059199,
RIFT VALLEY,KAPSOWAR,oil,SALIT,7433.896333,0.069382543,0.029035453,,0.437509929,
RIFT VALLEY,KAPSOWAR,petroleum jelly,SAWA PETROLLEUM JELLY,3.46375,3.30E-05,2.60E-05,,0.034307497,
RIFT VALLEY,KAPSOWAR,toilet soap,SAWA SOAP,1090.1035,0.010440874,0.008172808,,0.074827719,
RIFT VALLEY,KAPSOYA,bar soap,NDUME,5241.6,0.041490951,0.031932762,,0.319134946,
RIFT VALLEY,KAPSOYA,bar soap,USHINDI BAR,98.125,0.004819801,0.001578695,,0.016023613,
RIFT VALLEY,KAPSOYA,bar soap,WHITEWASH,10.5,0.000153864,0.001671529,,0.005562693,
RIFT VALLEY,KAPSOYA,bathing soap,4U,606,0.012027338,0.076068537,,0.361434978,
WESTERN,NG'YA,bathing soap,AFRISENSE,2.625,0.002261686,0.001088654,,0.00582401,
RIFT VALLEY,KAPSOYA,bathing soap,DETREX,162.32,0.004849227,0.009408914,,0.074019769,
RIFT VALLEY,KAPSOYA,bathing soap,SAWA SOAP,30.88,0.000295567,0.000231516,,0.016110707,
RIFT VALLEY,KAPSOYA,detergent,USHINDI DETERGENT,0,0,0,,,
RIFT VALLEY,KAPSOYA,dishwashing liquid,USHINDI DISHWASHING LIQUID,35.87158333,0.001761976,0.000577124,,0.034417997,
RIFT VALLEY,KAPSOYA,dishwashing paste,USHINDI DISHWASHING PASTE,17.6,0.000864494,0.00028316,,0.03874945,
RIFT VALLEY,KAPSOYA,fat,FRYKING,60,0.088607595,0.357142857,,1,
RIFT VALLEY,KAPSOYA,fat,FRYMATE,2542,0.088558635,0.032591415,,0.14768006,
RIFT VALLEY,KAPSOYA,fat,MPISHI POA,1025,0.058071953,0.03263904,,0.212589402,
RIFT VALLEY,KAPSOYA,glycerine,SAWA GLYCERINE,205.4050903,0.001967179,0.001539979,,0.110076593,
RIFT VALLEY,KAPSOYA,lotion,BELLEZA,31.27570833,0.018900966,0.00563623,,0.047424242,
RIFT VALLEY,KAPSOYA,lotion,FRESCO,20.12004167,0.020366805,0.005755478,,0.041692595,
RIFT VALLEY,KAPSOYA,margarine,ONJA,124,0.050764024,0.020758349,,0.143395133,
RIFT VALLEY,KAPSOYA,milking jelly,SAWA MILKING JELLY,105.6350556,0.001011575,0.000791975,,0.066635235,
RIFT VALLEY,KAPSOYA,oil,FRESH FRI,4236.5295,0.057506995,0.020176907,,0.098740069,
RIFT VALLEY,KAPSOYA,oil,POPCO,1053.142,0.01188418,0.041194622,,0.422113415,
RIFT VALLEY,KAPSOYA,oil,SALIT,2978.631,0.027797868,0.011633993,,0.175286789,
RIFT VALLEY,KAPSOYA,petroleum jelly,SAWA PETROLLEUM JELLY,1.67875,1.59E-05,1.26E-05,,0.016518424,
RIFT VALLEY,KAPSOYA,toilet soap,SAWA SOAP,1238.0455,0.011857872,0.00928197,,0.084983065,
RIFT VALLEY,KAPTALAMWA,bar soap,NDUME,120,0.000949884,0.000731061,,0.007306203,
RIFT VALLEY,KAPTALAMWA,bathing soap,4U,3,2.98E-05,0.000376577,,0.000896861,
RIFT VALLEY,KAPTALAMWA,fat,FRYMATE,625,0.021760719,0.008013231,,0.036288097,
RIFT VALLEY,KAPTALAMWA,fat,MPISHI POA,75,0.004194124,0.002388222,,0.015353821,
RIFT VALLEY,KAPTALAMWA,glycerine,SAWA GLYCERINE,1.513166667,1.43E-05,1.13E-05,,0.000799601,
RIFT VALLEY,KAPTALAMWA,lotion,BELLEZA,0.597625,0.000301932,0.000107699,,0.000757576,
RIFT VALLEY,KAPTALAMWA,lotion,FRESCO,0.597625,0.000506637,0.000170955,,0.001037129,
RIFT VALLEY,KAPTALAMWA,milking jelly,SAWA MILKING JELLY,30.48333333,0.000291768,0.000228542,,0.019219533,
RIFT VALLEY,KAPTALAMWA,oil,FRESH FRI,39.208,0.000520227,0.000186732,,0.000893236,
RIFT VALLEY,KAPTALAMWA,oil,SALIT,160.38,0.001492801,0.000626415,,0.00941325,
RIFT VALLEY,KAPTALAMWA,petroleum jelly,SAWA PETROLLEUM JELLY,1.02,9.57E-06,7.65E-06,,0.00995341,
RIFT VALLEY,KAPTALAMWA,toilet soap,SAWA SOAP,22.8,0.000218176,0.000170938,,0.001563627,
RIFT VALLEY,KAPTAMA,bar soap,NDUME,1010,0.00799486,0.0061531,,0.061493875,
RIFT VALLEY,KAPTAMA,bar soap,USHINDI BAR,307.85,0.015121281,0.004952879,,0.050271279,
RIFT VALLEY,KAPTAMA,bar soap,WHITEWASH,18.375,0.000269263,0.002925175,,0.009734713,
RIFT VALLEY,KAPTAMA,bathing soap,4U,96,0.001880204,0.012050461,,0.056502242,
RIFT VALLEY,PEACE,bathing soap,AFRISENSE,2.625,0.002261686,0.001268082,,0.002261686,
RIFT VALLEY,KAPTAMA,bathing soap,DETREX,11.84,0.000353714,0.000686308,,0.005399175,
RIFT VALLEY,KAPTAMA,bathing soap,SAWA SOAP,21.96,0.000210131,0.00016464,,0.011453762,
RIFT VALLEY,KAPTAMA,bodywash,SAWA BODYWASH,34.16,0.000326983,0.000256107,,0.70954249,
RIFT VALLEY,KAPTAMA,detergent,USHINDI DETERGENT,0,0,0,,,
RIFT VALLEY,KAPTAMA,dishwashing liquid,USHINDI DISHWASHING LIQUID,78.944,0.00387765,0.001270099,,0.075745035,
RIFT VALLEY,KAPTAMA,dishwashing paste,USHINDI DISHWASHING PASTE,19.2,0.000943085,0.000308901,,0.042272127,
RIFT VALLEY,KAPTAMA,fat,FRYMATE,1.5,3.48E-05,1.92E-05,,5.81E-05,
RIFT VALLEY,KAPTAMA,fat,MPISHI POA,150,0.008447637,0.004776445,,0.030925051,
RIFT VALLEY,KAPTAMA,glycerine,SAWA GLYCERINE,15.18261806,0.000145217,0.000113828,,0.008125818,
RIFT VALLEY,KAPTAMA,lotion,BELLEZA,10.75725,0.006461353,0.001938576,,0.016212121,
RIFT VALLEY,KAPTAMA,lotion,FRESCO,8.36675,0.008410173,0.002393367,,0.017216345,
RIFT VALLEY,KAPTAMA,margarine,ONJA,34.5,0.014049841,0.005775508,,0.039687138,
RIFT VALLEY,KAPTAMA,milking jelly,SAWA MILKING JELLY,134.1558333,0.001284749,0.001005803,,0.084629934,
RIFT VALLEY,KAPTAMA,oil,FRESH FRI,981.955,0.013319844,0.004676661,,0.022870301,
RIFT VALLEY,KAPTAMA,oil,POPCO,265.518,0.002950941,0.010385982,,0.104814291,
RIFT VALLEY,KAPTAMA,oil,SALIT,1753.941167,0.016366825,0.006850577,,0.103205332,
RIFT VALLEY,KAPTAMA,petroleum jelly,SAWA PETROLLEUM JELLY,6.0775,5.80E-05,4.56E-05,,0.060355781,
RIFT VALLEY,KAPTAMA,toilet soap,SAWA SOAP,86.315,0.000826527,0.000647127,,0.005923557,
RIFT VALLEY,KAPTUMO,bar soap,NDUME,774.4,0.006129921,0.004717783,,0.047149363,
RIFT VALLEY,KAPTUMO,bar soap,USHINDI BAR,267.175,0.013123366,0.004298474,,0.043629134,
RIFT VALLEY,KAPTUMO,bar soap,WHITEWASH,180.675,0.002647567,0.028762233,,0.095718051,
RIFT VALLEY,KAPTUMO,bathing soap,4U,78,0.00152207,0.009791,,0.04573991,
LAKE,SONDU,bathing soap,AFRISENSE,2.6225,0.002259424,0.001837257,,0.009649004,
RIFT VALLEY,KAPTUMO,bathing soap,DETREX,96.62691667,0.00288668,0.005601,,0.044062975,
RIFT VALLEY,KAPTUMO,bathing soap,SAWA SOAP,116.54,0.001116024,0.000873733,,0.060831998,
RIFT VALLEY,KAPTUMO,bodywash,SAWA BODYWASH,20.185,0.00019313,0.000151333,,0.419084981,
RIFT VALLEY,KAPTUMO,detergent,USHINDI DETERGENT,0,0,0,,,
RIFT VALLEY,KAPTUMO,dishwashing liquid,USHINDI DISHWASHING LIQUID,88.023,0.004323601,0.001416168,,0.084456136,
RIFT VALLEY,KAPTUMO,dishwashing paste,USHINDI DISHWASHING PASTE,69.8,0.003428505,0.001122985,,0.153676794,
RIFT VALLEY,KAPTUMO,fat,FRYMATE,1350,0.047023364,0.01730858,,0.078415991,
RIFT VALLEY,KAPTUMO,fat,MPISHI POA,1375.167,0.077931151,0.043789395,,0.285289814,
RIFT VALLEY,KAPTUMO,glycerine,SAWA GLYCERINE,44.21267361,0.000423268,0.000331475,,0.023684635,
RIFT VALLEY,KAPTUMO,handwash,SAWA HANDWASH,36.99,0.000354089,0.000277324,,0.324091831,
RIFT VALLEY,KAPTUMO,lotion,BELLEZA,28.686,0.017330918,0.005169536,,0.043484848,
RIFT VALLEY,KAPTUMO,lotion,FRESCO,11.0560625,0.011146013,0.003162663,,0.022816843,
RIFT VALLEY,KAPTUMO,margarine,ONJA,34.5,0.014049841,0.005775508,,0.039687138,
RIFT VALLEY,KAPTUMO,milking jelly,SAWA MILKING JELLY,113.4725,0.001086643,0.000850735,,0.071580137,
RIFT VALLEY,KAPTUMO,oil,FRESH FRI,650.0723333,0.008813894,0.003096036,,0.015133541,
RIFT VALLEY,KAPTUMO,oil,POPCO,286.88,0.003193229,0.011221576,,0.113420103,
RIFT VALLEY,KAPTUMO,oil,SALIT,1214.0045,0.01132715,0.004741682,,0.07142633,
RIFT VALLEY,KAPTUMO,petroleum jelly,SAWA PETROLLEUM JELLY,3.315,3.15E-05,2.49E-05,,0.032825074,
RIFT VALLEY,KAPTUMO,toilet soap,SAWA SOAP,216.323,0.002071751,0.001621833,,0.01484784,
RIFT VALLEY,KENDUR,bar soap,NDUME,20,0.000158314,0.000121844,,0.0012177,
RIFT VALLEY,KENDUR,bar soap,USHINDI BAR,12.175,0.000598024,0.000195879,,0.001988153,
RIFT VALLEY,KENDUR,bar soap,WHITEWASH,0.175,2.56E-06,2.79E-05,,9.27E-05,
RIFT VALLEY,KENDUR,bathing soap,DETREX,1.2,3.58E-05,6.96E-05,,0.000547214,
RIFT VALLEY,KENDUR,bathing soap,SAWA SOAP,3.75,3.57E-05,2.81E-05,,0.001946702,
RIFT VALLEY,KENDUR,detergent,USHINDI DETERGENT,0,0,0,,,
RIFT VALLEY,KENDUR,dishwashing liquid,USHINDI DISHWASHING LIQUID,0.924916667,4.54E-05,1.49E-05,,0.000887437,
RIFT VALLEY,KENDUR,dishwashing paste,USHINDI DISHWASHING PASTE,0.8,3.93E-05,1.29E-05,,0.001761339,
RIFT VALLEY,KENDUR,fat,FRYMATE,90,0.00311863,0.001153905,,0.005200616,
RIFT VALLEY,KENDUR,glycerine,SAWA GLYCERINE,2.168972222,2.06E-05,1.63E-05,,0.001151083,
RIFT VALLEY,KENDUR,lotion,BELLEZA,3.8845625,0.002294686,0.000700041,,0.005757576,
RIFT VALLEY,KENDUR,lotion,FRESCO,2.290895833,0.002229203,0.000655327,,0.004563369,
RIFT VALLEY,KENDUR,margarine,ONJA,1.5,0.000512768,0.000251109,,0.001448436,
RIFT VALLEY,KENDUR,milking jelly,SAWA MILKING JELLY,4.678388889,4.46E-05,3.51E-05,,0.002938343,
RIFT VALLEY,KENDUR,oil,FRESH FRI,91.77566667,0.001233935,0.000437091,,0.002118679,
RIFT VALLEY,KENDUR,oil,SALIT,11.58333333,0.000103959,4.52E-05,,0.000655538,
RIFT VALLEY,KENDUR,petroleum jelly,SAWA PETROLLEUM JELLY,0.40375,3.66E-06,3.03E-06,,0.003811944,
RIFT VALLEY,KENDUR,toilet soap,SAWA SOAP,9.753,9.32E-05,7.31E-05,,0.000668027,
RIFT VALLEY,KESOGON,bar soap,USHINDI BAR,489.775,0.024057253,0.007879799,,0.079979261,
RIFT VALLEY,KESOGON,bar soap,WHITEWASH,8.225,0.000120527,0.001309364,,0.004357443,
WESTERN,KADONGO,bathing soap,AFRISENSE,2.5775,0.002218714,0.001068954,,0.005713354,
RIFT VALLEY,KESOGON,bathing soap,DETREX,82.32,0.002459268,0.004771697,,0.037538858,
RIFT VALLEY,KESOGON,bathing soap,DIVA,1,0.000855602,0.001174425,,0.00749287,
RIFT VALLEY,KESOGON,bathing soap,SAWA SOAP,64.375,0.000616384,0.000482637,,0.033597745,
RIFT VALLEY,KESOGON,detergent,USHINDI DETERGENT,0,0,0,,,
RIFT VALLEY,KESOGON,dishwashing liquid,USHINDI DISHWASHING LIQUID,58.64,0.002880338,0.000943436,,0.056263792,
RIFT VALLEY,KESOGON,dishwashing paste,USHINDI DISHWASHING PASTE,19.2,0.000943085,0.000308901,,0.042272127,
RIFT VALLEY,KESOGON,fat,FRYMATE,11.5,0.000383295,0.000147443,,0.000639182,
RIFT VALLEY,KESOGON,fat,MPISHI POA,12.566,0.000653273,0.000400139,,0.002391499,
RIFT VALLEY,KESOGON,glycerine,SAWA GLYCERINE,153.9187986,0.00147404,0.001153972,,0.082482233,
RIFT VALLEY,KESOGON,lotion,BELLEZA,76.39639583,0.046256039,0.013767479,,0.116060606,
RIFT VALLEY,KESOGON,lotion,FRESCO,60.0613125,0.060999088,0.017180956,,0.124870359,
RIFT VALLEY,KESOGON,margarine,ONJA,22.25,0.009024715,0.003724784,,0.025492468,
RIFT VALLEY,KESOGON,milking jelly,SAWA MILKING JELLY,249.7856667,0.002392259,0.001872712,,0.157584611,
RIFT VALLEY,KESOGON,oil,FRESH FRI,875.1981667,0.011870413,0.004168221,,0.020381614,
RIFT VALLEY,KESOGON,oil,SALIT,1715.222667,0.016005433,0.006699349,,0.100926481,
RIFT VALLEY,KESOGON,petroleum jelly,SAWA PETROLLEUM JELLY,7.84125,7.49E-05,5.88E-05,,0.077933079,
RIFT VALLEY,KESOGON,toilet soap,SAWA SOAP,547.848375,0.005247122,0.004107371,,0.037605102,
RIFT VALLEY,KESSES,bar soap,NDUME,40,0.000316628,0.000243687,,0.002435401,
RIFT VALLEY,KESSES,bar soap,USHINDI BAR,50.6,0.002485421,0.000814084,,0.008262877,
RIFT VALLEY,KESSES,bar soap,WHITEWASH,2.45,3.59E-05,0.000390023,,0.001297962,
RIFT VALLEY,KESSES,bathing soap,4U,12,0.000208912,0.001506308,,0.006278027,
RIFT VALLEY,KESSES,bathing soap,DETREX,9.6,0.000286795,0.000556466,,0.004377709,
RIFT VALLEY,KESSES,bathing soap,SAWA SOAP,24.59,0.000235321,0.000184358,,0.01282683,
RIFT VALLEY,KESSES,dishwashing liquid,USHINDI DISHWASHING LIQUID,15.21483333,0.000747337,0.000244786,,0.014598299,
RIFT VALLEY,KESSES,dishwashing paste,USHINDI DISHWASHING PASTE,1.8,8.84E-05,2.90E-05,,0.003963012,
RIFT VALLEY,KESSES,fat,FRYMATE,155,0.005383557,0.001987281,,0.0089776,
RIFT VALLEY,KESSES,glycerine,SAWA GLYCERINE,15.2834375,0.000146182,0.000114584,,0.008179853,
RIFT VALLEY,KESSES,hotel soap,HOTEL SOAP,5.6,0.056047198,0.666666667,,1,
RIFT VALLEY,KESSES,lotion,BELLEZA,11.9525,0.00718599,0.002153973,,0.018030303,
RIFT VALLEY,KESSES,lotion,FRESCO,4.282979167,0.00425575,0.001225176,,0.008711886,
RIFT VALLEY,KESSES,margarine,ONJA,3.25,0.001230643,0.00054407,,0.003476246,
RIFT VALLEY,KESSES,milking jelly,SAWA MILKING JELLY,35.71955556,0.000341921,0.000267799,,0.022523239,
RIFT VALLEY,KESSES,oil,FRESH FRI,422.3575,0.005722224,0.002011521,,0.009825114,
RIFT VALLEY,KESSES,oil,SALIT,48.114,0.00044493,0.000187925,,0.002805621,
RIFT VALLEY,KESSES,petroleum jelly,SAWA PETROLLEUM JELLY,3.6125,3.44E-05,2.71E-05,,0.03578992,
RIFT VALLEY,KESSES,toilet soap,SAWA SOAP,144.7409167,0.001386134,0.001085163,,0.009934152,
RIFT VALLEY,KIBABII,bar soap,NDUME,27.2,0.000215307,0.000165707,,0.001656073,
RIFT VALLEY,KIBABII,bar soap,USHINDI BAR,217.5,0.01068338,0.003499273,,0.035517308,
NAIROBI,MATASIA,bathing soap,AFRISENSE,2.575,0.002216452,0.003156769,67.59199191,0.029411765,1.987999762
RIFT VALLEY,KIBABII,bathing soap,DETREX,59.28,0.00177096,0.003436178,,0.027032355,
RIFT VALLEY,KIBABII,bathing soap,SAWA SOAP,17.57,0.000168083,0.000131727,,0.009161835,
RIFT VALLEY,KIBABII,detergent,USHINDI DETERGENT,0,0,0,,,
RIFT VALLEY,KIBABII,fat,FRYMATE,50,0.001724829,0.000641059,,0.002876318,
RIFT VALLEY,KIBABII,fat,MPISHI POA,8.377333333,0.000415719,0.000266759,,0.001521863,
RIFT VALLEY,KIBABII,glycerine,SAWA GLYCERINE,29.31827083,0.000280609,0.000219807,,0.015701899,
